Well,Fluid,Date,Rate
HOMOL-47,Qg,01/12/2012,0
HOMOL-49,Qg,01/12/2012,0
HOMOL-61DES,Qg,01/12/2012,0
HOMOL-62,Qg,01/12/2012,0
HOMOL-63,Qg,01/12/2012,0
HOMOL-1,Qw,01/12/2012,0
HOMOL-102,Qw,01/12/2012,0
HOMOL-21,Qw,01/12/2012,0
HOMOL-3,Qw,01/12/2012,0
HOMOL-4,Qw,01/12/2012,0
HOMOL-41,Qw,01/12/2012,0
HOMOL-45,Qw,01/12/2012,0
HOMOL-47,Qw,01/12/2012,0
HOMOL-49,Qw,01/12/2012,0
HOMOL-61DES,Qw,01/12/2012,0
HOMOL-62,Qw,01/12/2012,0
HOMOL-63,Qw,01/12/2012,0
HOMOL-1,Qo,01/01/2013,6576.4
HOMOL-102,Qo,01/01/2013,7489.9
HOMOL-21,Qo,01/01/2013,8611.8
HOMOL-3,Qo,01/01/2013,7644.9
HOMOL-4,Qo,01/01/2013,8636.9
HOMOL-41,Qo,01/01/2013,6593.9
HOMOL-45,Qo,01/01/2013,0
HOMOL-47,Qo,01/01/2013,0
HOMOL-49,Qo,01/01/2013,0
HOMOL-61DES,Qo,01/01/2013,0
HOMOL-62,Qo,01/01/2013,0
HOMOL-63,Qo,01/01/2013,0
HOMOL-1,Qg,01/01/2013,7723
HOMOL-102,Qg,01/01/2013,9342.6
HOMOL-21,Qg,01/01/2013,10689.7
HOMOL-3,Qg,01/01/2013,9210.4
HOMOL-4,Qg,01/01/2013,10773.4
HOMOL-41,Qg,01/01/2013,7984.3
HOMOL-45,Qg,01/01/2013,0
HOMOL-47,Qg,01/01/2013,0
HOMOL-49,Qg,01/01/2013,0
HOMOL-61DES,Qg,01/01/2013,0
HOMOL-62,Qg,01/01/2013,0
HOMOL-63,Qg,01/01/2013,0
HOMOL-1,Qw,01/01/2013,0
HOMOL-102,Qw,01/01/2013,0
HOMOL-21,Qw,01/01/2013,0
HOMOL-3,Qw,01/01/2013,0
HOMOL-4,Qw,01/01/2013,0
HOMOL-41,Qw,01/01/2013,0
HOMOL-45,Qw,01/01/2013,0
HOMOL-47,Qw,01/01/2013,0
HOMOL-49,Qw,01/01/2013,0
HOMOL-61DES,Qw,01/01/2013,0
HOMOL-62,Qw,01/01/2013,0
HOMOL-63,Qw,01/01/2013,0
HOMOL-1,Qo,01/02/2013,6838.1
HOMOL-102,Qo,01/02/2013,7754.2
HOMOL-21,Qo,01/02/2013,8635.5
HOMOL-3,Qo,01/02/2013,7742.9
HOMOL-4,Qo,01/02/2013,8753.4
HOMOL-41,Qo,01/02/2013,6716.6
HOMOL-45,Qo,01/02/2013,0
HOMOL-47,Qo,01/02/2013,0
HOMOL-49,Qo,01/02/2013,0
HOMOL-61DES,Qo,01/02/2013,0
HOMOL-62,Qo,01/02/2013,0
HOMOL-63,Qo,01/02/2013,0
HOMOL-1,Qg,01/02/2013,8095.8
HOMOL-102,Qg,01/02/2013,9279.5
HOMOL-21,Qg,01/02/2013,10282.9
HOMOL-3,Qg,01/02/2013,9220.1
HOMOL-4,Qg,01/02/2013,10786.3
HOMOL-41,Qg,01/02/2013,8077.4
HOMOL-45,Qg,01/02/2013,0
HOMOL-47,Qg,01/02/2013,0
HOMOL-49,Qg,01/02/2013,0
HOMOL-61DES,Qg,01/02/2013,0
HOMOL-62,Qg,01/02/2013,0
HOMOL-63,Qg,01/02/2013,0
HOMOL-1,Qw,01/02/2013,0
HOMOL-102,Qw,01/02/2013,0
HOMOL-21,Qw,01/02/2013,0
HOMOL-3,Qw,01/02/2013,0
HOMOL-4,Qw,01/02/2013,0
HOMOL-41,Qw,01/02/2013,0
HOMOL-45,Qw,01/02/2013,0
HOMOL-47,Qw,01/02/2013,0
HOMOL-49,Qw,01/02/2013,0
HOMOL-61DES,Qw,01/02/2013,0
HOMOL-62,Qw,01/02/2013,0
HOMOL-63,Qw,01/02/2013,0
HOMOL-1,Qo,01/03/2013,6700.5
HOMOL-102,Qo,01/03/2013,7807.3
HOMOL-21,Qo,01/03/2013,8654.9
HOMOL-3,Qo,01/03/2013,7445.1
HOMOL-4,Qo,01/03/2013,8838.2
HOMOL-41,Qo,01/03/2013,6912.9
HOMOL-45,Qo,01/03/2013,0
HOMOL-47,Qo,01/03/2013,0
HOMOL-49,Qo,01/03/2013,0
HOMOL-61DES,Qo,01/03/2013,0
HOMOL-62,Qo,01/03/2013,0
HOMOL-63,Qo,01/03/2013,0
HOMOL-1,Qg,01/03/2013,7850.6
HOMOL-102,Qg,01/03/2013,9530.5
HOMOL-21,Qg,01/03/2013,10405.9
HOMOL-3,Qg,01/03/2013,8951.4
HOMOL-4,Qg,01/03/2013,10734.8
HOMOL-41,Qg,01/03/2013,8226.7
HOMOL-45,Qg,01/03/2013,0
HOMOL-47,Qg,01/03/2013,0
HOMOL-49,Qg,01/03/2013,0
HOMOL-61DES,Qg,01/03/2013,0
HOMOL-62,Qg,01/03/2013,0
HOMOL-63,Qg,01/03/2013,0
HOMOL-1,Qw,01/03/2013,0
HOMOL-102,Qw,01/03/2013,0
HOMOL-21,Qw,01/03/2013,0
HOMOL-3,Qw,01/03/2013,0
HOMOL-4,Qw,01/03/2013,0
HOMOL-41,Qw,01/03/2013,0
HOMOL-45,Qw,01/03/2013,0
HOMOL-47,Qw,01/03/2013,0
HOMOL-49,Qw,01/03/2013,0
HOMOL-61DES,Qw,01/03/2013,0
HOMOL-62,Qw,01/03/2013,0
HOMOL-63,Qw,01/03/2013,0
HOMOL-1,Qo,01/04/2013,6701
HOMOL-102,Qo,01/04/2013,8045.8
HOMOL-21,Qo,01/04/2013,8529.1
HOMOL-3,Qo,01/04/2013,7532.4
HOMOL-4,Qo,01/04/2013,8929
HOMOL-41,Qo,01/04/2013,6595.4
HOMOL-45,Qo,01/04/2013,0
HOMOL-47,Qo,01/04/2013,0
HOMOL-49,Qo,01/04/2013,0
HOMOL-61DES,Qo,01/04/2013,0
HOMOL-62,Qo,01/04/2013,0
HOMOL-63,Qo,01/04/2013,0
HOMOL-1,Qg,01/04/2013,7914.4
HOMOL-102,Qg,01/04/2013,9750.2
HOMOL-21,Qg,01/04/2013,10178.3
HOMOL-3,Qg,01/04/2013,8942.7
HOMOL-4,Qg,01/04/2013,10930.3
HOMOL-41,Qg,01/04/2013,7951.9
HOMOL-45,Qg,01/04/2013,0
HOMOL-47,Qg,01/04/2013,0
HOMOL-49,Qg,01/04/2013,0
HOMOL-61DES,Qg,01/04/2013,0
HOMOL-62,Qg,01/04/2013,0
HOMOL-63,Qg,01/04/2013,0
HOMOL-1,Qw,01/04/2013,0
HOMOL-102,Qw,01/04/2013,0
HOMOL-21,Qw,01/04/2013,0
HOMOL-3,Qw,01/04/2013,0
HOMOL-4,Qw,01/04/2013,0
HOMOL-41,Qw,01/04/2013,0
HOMOL-45,Qw,01/04/2013,0
HOMOL-47,Qw,01/04/2013,0
HOMOL-49,Qw,01/04/2013,0
HOMOL-61DES,Qw,01/04/2013,0
HOMOL-62,Qw,01/04/2013,0
HOMOL-63,Qw,01/04/2013,0
HOMOL-1,Qo,01/05/2013,6704.8
HOMOL-102,Qo,01/05/2013,8050.4
HOMOL-21,Qo,01/05/2013,8533.9
HOMOL-3,Qo,01/05/2013,7536.7
HOMOL-4,Qo,01/05/2013,8934.1
HOMOL-41,Qo,01/05/2013,6599.1
HOMOL-45,Qo,01/05/2013,0
HOMOL-47,Qo,01/05/2013,0
HOMOL-49,Qo,01/05/2013,0
HOMOL-61DES,Qo,01/05/2013,0
HOMOL-62,Qo,01/05/2013,0
HOMOL-63,Qo,01/05/2013,0
HOMOL-1,Qg,01/05/2013,7919
HOMOL-102,Qg,01/05/2013,9755.8
HOMOL-21,Qg,01/05/2013,10184.2
HOMOL-3,Qg,01/05/2013,8947.9
HOMOL-4,Qg,01/05/2013,10936.6
HOMOL-41,Qg,01/05/2013,7956.5
HOMOL-45,Qg,01/05/2013,0
HOMOL-47,Qg,01/05/2013,0
HOMOL-49,Qg,01/05/2013,0
HOMOL-61DES,Qg,01/05/2013,0
HOMOL-62,Qg,01/05/2013,0
HOMOL-63,Qg,01/05/2013,0
HOMOL-1,Qw,01/05/2013,0
HOMOL-102,Qw,01/05/2013,0
HOMOL-21,Qw,01/05/2013,0
HOMOL-3,Qw,01/05/2013,0
HOMOL-4,Qw,01/05/2013,0
HOMOL-41,Qw,01/05/2013,0
HOMOL-45,Qw,01/05/2013,0
HOMOL-47,Qw,01/05/2013,0
HOMOL-49,Qw,01/05/2013,0
HOMOL-61DES,Qw,01/05/2013,0
HOMOL-62,Qw,01/05/2013,0
HOMOL-63,Qw,01/05/2013,0
HOMOL-1,Qo,01/06/2013,6704.8
HOMOL-102,Qo,01/06/2013,8050.4
HOMOL-21,Qo,01/06/2013,8533.9
HOMOL-3,Qo,01/06/2013,7536.7
HOMOL-4,Qo,01/06/2013,8934.1
HOMOL-41,Qo,01/06/2013,6599.1
HOMOL-45,Qo,01/06/2013,0
HOMOL-47,Qo,01/06/2013,0
HOMOL-49,Qo,01/06/2013,0
HOMOL-61DES,Qo,01/06/2013,0
HOMOL-62,Qo,01/06/2013,0
HOMOL-63,Qo,01/06/2013,0
HOMOL-1,Qg,01/06/2013,7919
HOMOL-102,Qg,01/06/2013,9755.8
HOMOL-21,Qg,01/06/2013,10184.2
HOMOL-3,Qg,01/06/2013,8947.9
HOMOL-4,Qg,01/06/2013,10936.6
HOMOL-41,Qg,01/06/2013,7956.5
HOMOL-45,Qg,01/06/2013,0
HOMOL-47,Qg,01/06/2013,0
HOMOL-49,Qg,01/06/2013,0
HOMOL-61DES,Qg,01/06/2013,0
HOMOL-62,Qg,01/06/2013,0
HOMOL-63,Qg,01/06/2013,0
HOMOL-1,Qw,01/06/2013,0
HOMOL-102,Qw,01/06/2013,0
HOMOL-21,Qw,01/06/2013,0
HOMOL-3,Qw,01/06/2013,0
HOMOL-4,Qw,01/06/2013,0
HOMOL-41,Qw,01/06/2013,0
HOMOL-45,Qw,01/06/2013,0
HOMOL-47,Qw,01/06/2013,0
HOMOL-49,Qw,01/06/2013,0
HOMOL-61DES,Qw,01/06/2013,0
HOMOL-62,Qw,01/06/2013,0
HOMOL-63,Qw,01/06/2013,0
HOMOL-1,Qo,01/07/2013,6730.1
HOMOL-102,Qo,01/07/2013,8080.7
HOMOL-21,Qo,01/07/2013,8566.1
HOMOL-3,Qo,01/07/2013,7565.1
HOMOL-4,Qo,01/07/2013,8967.8
HOMOL-41,Qo,01/07/2013,6624
HOMOL-45,Qo,01/07/2013,0
HOMOL-47,Qo,01/07/2013,0
HOMOL-49,Qo,01/07/2013,0
HOMOL-61DES,Qo,01/07/2013,0
HOMOL-62,Qo,01/07/2013,0
HOMOL-63,Qo,01/07/2013,0
HOMOL-1,Qg,01/07/2013,7947.9
HOMOL-102,Qg,01/07/2013,9791.4
HOMOL-21,Qg,01/07/2013,10221.4
HOMOL-3,Qg,01/07/2013,8980.5
HOMOL-4,Qg,01/07/2013,10976.5
HOMOL-41,Qg,01/07/2013,7985.5
HOMOL-45,Qg,01/07/2013,0
HOMOL-47,Qg,01/07/2013,0
HOMOL-49,Qg,01/07/2013,0
HOMOL-61DES,Qg,01/07/2013,0
HOMOL-62,Qg,01/07/2013,0
HOMOL-63,Qg,01/07/2013,0
HOMOL-1,Qw,01/07/2013,0
HOMOL-102,Qw,01/07/2013,0
HOMOL-21,Qw,01/07/2013,0
HOMOL-3,Qw,01/07/2013,0
HOMOL-4,Qw,01/07/2013,0
HOMOL-41,Qw,01/07/2013,0
HOMOL-45,Qw,01/07/2013,0
HOMOL-47,Qw,01/07/2013,0
HOMOL-49,Qw,01/07/2013,0
HOMOL-61DES,Qw,01/07/2013,0
HOMOL-62,Qw,01/07/2013,0
HOMOL-63,Qw,01/07/2013,0
HOMOL-1,Qo,01/08/2013,6704.8
HOMOL-102,Qo,01/08/2013,8050.4
HOMOL-21,Qo,01/08/2013,8533.9
HOMOL-3,Qo,01/08/2013,7536.7
HOMOL-4,Qo,01/08/2013,8934.1
HOMOL-41,Qo,01/08/2013,6537.5
HOMOL-45,Qo,01/08/2013,0
HOMOL-47,Qo,01/08/2013,0
HOMOL-49,Qo,01/08/2013,0
HOMOL-61DES,Qo,01/08/2013,0
HOMOL-62,Qo,01/08/2013,0
HOMOL-63,Qo,01/08/2013,0
HOMOL-1,Qg,01/08/2013,7919
HOMOL-102,Qg,01/08/2013,9755.9
HOMOL-21,Qg,01/08/2013,10184.2
HOMOL-3,Qg,01/08/2013,8947.9
HOMOL-4,Qg,01/08/2013,10936.6
HOMOL-41,Qg,01/08/2013,7933.1
HOMOL-45,Qg,01/08/2013,0
HOMOL-47,Qg,01/08/2013,0
HOMOL-49,Qg,01/08/2013,0
HOMOL-61DES,Qg,01/08/2013,0
HOMOL-62,Qg,01/08/2013,0
HOMOL-63,Qg,01/08/2013,0
HOMOL-1,Qw,01/08/2013,0
HOMOL-102,Qw,01/08/2013,0
HOMOL-21,Qw,01/08/2013,0
HOMOL-3,Qw,01/08/2013,0
HOMOL-4,Qw,01/08/2013,0
HOMOL-41,Qw,01/08/2013,0
HOMOL-45,Qw,01/08/2013,0
HOMOL-47,Qw,01/08/2013,0
HOMOL-49,Qw,01/08/2013,0
HOMOL-61DES,Qw,01/08/2013,0
HOMOL-62,Qw,01/08/2013,0
HOMOL-63,Qw,01/08/2013,0
HOMOL-1,Qo,01/09/2013,6463.4
HOMOL-102,Qo,01/09/2013,8050.4
HOMOL-21,Qo,01/09/2013,8533.9
HOMOL-3,Qo,01/09/2013,7536.7
HOMOL-4,Qo,01/09/2013,8934.1
HOMOL-41,Qo,01/09/2013,6335.1
HOMOL-45,Qo,01/09/2013,0
HOMOL-47,Qo,01/09/2013,0
HOMOL-49,Qo,01/09/2013,0
HOMOL-61DES,Qo,01/09/2013,0
HOMOL-62,Qo,01/09/2013,0
HOMOL-63,Qo,01/09/2013,0
HOMOL-1,Qg,01/09/2013,7825.4
HOMOL-102,Qg,01/09/2013,9755.8
HOMOL-21,Qg,01/09/2013,10184.2
HOMOL-3,Qg,01/09/2013,8947.9
HOMOL-4,Qg,01/09/2013,10936.6
HOMOL-41,Qg,01/09/2013,7856.6
HOMOL-45,Qg,01/09/2013,0
HOMOL-47,Qg,01/09/2013,0
HOMOL-49,Qg,01/09/2013,0
HOMOL-61DES,Qg,01/09/2013,0
HOMOL-62,Qg,01/09/2013,0
HOMOL-63,Qg,01/09/2013,0
HOMOL-1,Qw,01/09/2013,0
HOMOL-102,Qw,01/09/2013,0
HOMOL-21,Qw,01/09/2013,0
HOMOL-3,Qw,01/09/2013,0
HOMOL-4,Qw,01/09/2013,0
HOMOL-41,Qw,01/09/2013,0
HOMOL-45,Qw,01/09/2013,0
HOMOL-47,Qw,01/09/2013,0
HOMOL-49,Qw,01/09/2013,0
HOMOL-61DES,Qw,01/09/2013,0
HOMOL-62,Qw,01/09/2013,0
HOMOL-63,Qw,01/09/2013,0
HOMOL-1,Qo,01/10/2013,6405.2
HOMOL-102,Qo,01/10/2013,8492.4
HOMOL-21,Qo,01/10/2013,8541.4
HOMOL-3,Qo,01/10/2013,7423.8
HOMOL-4,Qo,01/10/2013,9006.4
HOMOL-41,Qo,01/10/2013,5845.2
HOMOL-45,Qo,01/10/2013,0
HOMOL-47,Qo,01/10/2013,0
HOMOL-49,Qo,01/10/2013,0
HOMOL-61DES,Qo,01/10/2013,0
HOMOL-62,Qo,01/10/2013,0
HOMOL-63,Qo,01/10/2013,0
HOMOL-1,Qg,01/10/2013,7739.4
HOMOL-102,Qg,01/10/2013,10240.3
HOMOL-21,Qg,01/10/2013,10299.5
HOMOL-3,Qg,01/10/2013,9332.8
HOMOL-4,Qg,01/10/2013,10860.2
HOMOL-41,Qg,01/10/2013,6934.2
HOMOL-45,Qg,01/10/2013,0
HOMOL-47,Qg,01/10/2013,0
HOMOL-49,Qg,01/10/2013,0
HOMOL-61DES,Qg,01/10/2013,0
HOMOL-62,Qg,01/10/2013,0
HOMOL-63,Qg,01/10/2013,0
HOMOL-1,Qw,01/10/2013,0
HOMOL-102,Qw,01/10/2013,0
HOMOL-21,Qw,01/10/2013,0
HOMOL-3,Qw,01/10/2013,0
HOMOL-4,Qw,01/10/2013,0
HOMOL-41,Qw,01/10/2013,0
HOMOL-45,Qw,01/10/2013,0
HOMOL-47,Qw,01/10/2013,0
HOMOL-49,Qw,01/10/2013,0
HOMOL-61DES,Qw,01/10/2013,0
HOMOL-62,Qw,01/10/2013,0
HOMOL-63,Qw,01/10/2013,0
HOMOL-1,Qo,01/11/2013,6157.2
HOMOL-102,Qo,01/11/2013,8385.2
HOMOL-21,Qo,01/11/2013,8597
HOMOL-3,Qo,01/11/2013,7601.3
HOMOL-4,Qo,01/11/2013,8811.5
HOMOL-41,Qo,01/11/2013,5614.8
HOMOL-45,Qo,01/11/2013,0
HOMOL-47,Qo,01/11/2013,0
HOMOL-49,Qo,01/11/2013,0
HOMOL-61DES,Qo,01/11/2013,0
HOMOL-62,Qo,01/11/2013,0
HOMOL-63,Qo,01/11/2013,0
HOMOL-1,Qg,01/11/2013,7565.8
HOMOL-102,Qg,01/11/2013,10303.3
HOMOL-21,Qg,01/11/2013,10395.8
HOMOL-3,Qg,01/11/2013,9142.4
HOMOL-4,Qg,01/11/2013,10730.8
HOMOL-41,Qg,01/11/2013,6826.1
HOMOL-45,Qg,01/11/2013,0
HOMOL-47,Qg,01/11/2013,0
HOMOL-49,Qg,01/11/2013,0
HOMOL-61DES,Qg,01/11/2013,0
HOMOL-62,Qg,01/11/2013,0
HOMOL-63,Qg,01/11/2013,0
HOMOL-1,Qw,01/11/2013,0
HOMOL-102,Qw,01/11/2013,0
HOMOL-21,Qw,01/11/2013,0
HOMOL-3,Qw,01/11/2013,0
HOMOL-4,Qw,01/11/2013,0
HOMOL-41,Qw,01/11/2013,0
HOMOL-45,Qw,01/11/2013,0
HOMOL-47,Qw,01/11/2013,0
HOMOL-49,Qw,01/11/2013,0
HOMOL-61DES,Qw,01/11/2013,0
HOMOL-62,Qw,01/11/2013,0
HOMOL-63,Qw,01/11/2013,0
HOMOL-1,Qo,01/12/2013,6381.7
HOMOL-102,Qo,01/12/2013,8630.1
HOMOL-21,Qo,01/12/2013,8657
HOMOL-3,Qo,01/12/2013,7292.3
HOMOL-4,Qo,01/12/2013,8860.8
HOMOL-41,Qo,01/12/2013,5340.5
HOMOL-45,Qo,01/12/2013,2502.3
HOMOL-47,Qo,01/12/2013,0
HOMOL-49,Qo,01/12/2013,0
HOMOL-61DES,Qo,01/12/2013,0
HOMOL-62,Qo,01/12/2013,0
HOMOL-63,Qo,01/12/2013,0
HOMOL-1,Qg,01/12/2013,7649.6
HOMOL-102,Qg,01/12/2013,10511.7
HOMOL-21,Qg,01/12/2013,10098.1
HOMOL-3,Qg,01/12/2013,8788.2
HOMOL-4,Qg,01/12/2013,10906.9
HOMOL-41,Qg,01/12/2013,6849
HOMOL-45,Qg,01/12/2013,2512.7
HOMOL-47,Qg,01/12/2013,0
HOMOL-49,Qg,01/12/2013,0
HOMOL-61DES,Qg,01/12/2013,0
HOMOL-62,Qg,01/12/2013,0
HOMOL-63,Qg,01/12/2013,0
HOMOL-1,Qw,01/12/2013,0
HOMOL-102,Qw,01/12/2013,0
HOMOL-21,Qw,01/12/2013,0
HOMOL-3,Qw,01/12/2013,0
HOMOL-4,Qw,01/12/2013,0
HOMOL-41,Qw,01/12/2013,0
HOMOL-45,Qw,01/12/2013,0
HOMOL-47,Qw,01/12/2013,0
HOMOL-49,Qw,01/12/2013,0
HOMOL-61DES,Qw,01/12/2013,0
HOMOL-62,Qw,01/12/2013,0
HOMOL-63,Qw,01/12/2013,0
HOMOL-1,Qo,01/01/2014,6201.6
HOMOL-102,Qo,01/01/2014,8386.6
HOMOL-21,Qo,01/01/2014,8412.7
HOMOL-3,Qo,01/01/2014,7086.6
HOMOL-4,Qo,01/01/2014,8610.5
HOMOL-41,Qo,01/01/2014,5010.9
HOMOL-45,Qo,01/01/2014,7356.6
HOMOL-47,Qo,01/01/2014,0
HOMOL-49,Qo,01/01/2014,0
HOMOL-61DES,Qo,01/01/2014,0
HOMOL-62,Qo,01/01/2014,0
HOMOL-63,Qo,01/01/2014,0
HOMOL-1,Qg,01/01/2014,7319
HOMOL-102,Qg,01/01/2014,10057
HOMOL-21,Qg,01/01/2014,9661.5
HOMOL-3,Qg,01/01/2014,8408.2
HOMOL-4,Qg,01/01/2014,10434.7
HOMOL-41,Qg,01/01/2014,6300.9
HOMOL-45,Qg,01/01/2014,8588.8
HOMOL-47,Qg,01/01/2014,0
HOMOL-49,Qg,01/01/2014,0
HOMOL-61DES,Qg,01/01/2014,0
HOMOL-62,Qg,01/01/2014,0
HOMOL-63,Qg,01/01/2014,0
HOMOL-1,Qw,01/01/2014,0
HOMOL-102,Qw,01/01/2014,0
HOMOL-21,Qw,01/01/2014,0
HOMOL-3,Qw,01/01/2014,0
HOMOL-4,Qw,01/01/2014,0
HOMOL-41,Qw,01/01/2014,0
HOMOL-45,Qw,01/01/2014,0
HOMOL-47,Qw,01/01/2014,0
HOMOL-49,Qw,01/01/2014,0
HOMOL-61DES,Qw,01/01/2014,0
HOMOL-62,Qw,01/01/2014,0
HOMOL-63,Qw,01/01/2014,0
HOMOL-1,Qo,01/02/2014,6705.1
HOMOL-102,Qo,01/02/2014,8653.4
HOMOL-21,Qo,01/02/2014,8681.1
HOMOL-3,Qo,01/02/2014,7189.5
HOMOL-4,Qo,01/02/2014,8150.6
HOMOL-41,Qo,01/02/2014,4127.2
HOMOL-45,Qo,01/02/2014,7591.1
HOMOL-47,Qo,01/02/2014,0
HOMOL-49,Qo,01/02/2014,0
HOMOL-61DES,Qo,01/02/2014,0
HOMOL-62,Qo,01/02/2014,0
HOMOL-63,Qo,01/02/2014,0
HOMOL-1,Qg,01/02/2014,6589.5
HOMOL-102,Qg,01/02/2014,11009.7
HOMOL-21,Qg,01/02/2014,9115.2
HOMOL-3,Qg,01/02/2014,8566.1
HOMOL-4,Qg,01/02/2014,10588.9
HOMOL-41,Qg,01/02/2014,5528.5
HOMOL-45,Qg,01/02/2014,9402.1
HOMOL-47,Qg,01/02/2014,0
HOMOL-49,Qg,01/02/2014,0
HOMOL-61DES,Qg,01/02/2014,0
HOMOL-62,Qg,01/02/2014,0
HOMOL-63,Qg,01/02/2014,0
HOMOL-1,Qw,01/02/2014,0
HOMOL-102,Qw,01/02/2014,0
HOMOL-21,Qw,01/02/2014,0
HOMOL-3,Qw,01/02/2014,0
HOMOL-4,Qw,01/02/2014,0
HOMOL-41,Qw,01/02/2014,0
HOMOL-45,Qw,01/02/2014,0
HOMOL-47,Qw,01/02/2014,0
HOMOL-49,Qw,01/02/2014,0
HOMOL-61DES,Qw,01/02/2014,0
HOMOL-62,Qw,01/02/2014,0
HOMOL-63,Qw,01/02/2014,0
HOMOL-1,Qo,01/03/2014,6482.1
HOMOL-102,Qo,01/03/2014,8365.1
HOMOL-21,Qo,01/03/2014,8416.7
HOMOL-3,Qo,01/03/2014,7192.9
HOMOL-4,Qo,01/03/2014,8163.1
HOMOL-41,Qo,01/03/2014,4137.1
HOMOL-45,Qo,01/03/2014,7601
HOMOL-47,Qo,01/03/2014,0
HOMOL-49,Qo,01/03/2014,0
HOMOL-61DES,Qo,01/03/2014,0
HOMOL-62,Qo,01/03/2014,0
HOMOL-63,Qo,01/03/2014,0
HOMOL-1,Qg,01/03/2014,8112.9
HOMOL-102,Qg,01/03/2014,10612.1
HOMOL-21,Qg,01/03/2014,8775.2
HOMOL-3,Qg,01/03/2014,7874.6
HOMOL-4,Qg,01/03/2014,10168.4
HOMOL-41,Qg,01/03/2014,5485
HOMOL-45,Qg,01/03/2014,8891.8
HOMOL-47,Qg,01/03/2014,0
HOMOL-49,Qg,01/03/2014,0
HOMOL-61DES,Qg,01/03/2014,0
HOMOL-62,Qg,01/03/2014,0
HOMOL-63,Qg,01/03/2014,0
HOMOL-1,Qw,01/03/2014,25.6
HOMOL-102,Qw,01/03/2014,0
HOMOL-21,Qw,01/03/2014,0
HOMOL-3,Qw,01/03/2014,0
HOMOL-4,Qw,01/03/2014,0
HOMOL-41,Qw,01/03/2014,0
HOMOL-45,Qw,01/03/2014,0
HOMOL-47,Qw,01/03/2014,0
HOMOL-49,Qw,01/03/2014,0
HOMOL-61DES,Qw,01/03/2014,0
HOMOL-62,Qw,01/03/2014,0
HOMOL-63,Qw,01/03/2014,0
HOMOL-1,Qo,01/04/2014,6340.2
HOMOL-102,Qo,01/04/2014,8445.9
HOMOL-21,Qo,01/04/2014,8680.6
HOMOL-3,Qo,01/04/2014,6234.4
HOMOL-4,Qo,01/04/2014,8943.2
HOMOL-41,Qo,01/04/2014,3982.1
HOMOL-45,Qo,01/04/2014,8400
HOMOL-47,Qo,01/04/2014,0
HOMOL-49,Qo,01/04/2014,0
HOMOL-61DES,Qo,01/04/2014,0
HOMOL-62,Qo,01/04/2014,0
HOMOL-63,Qo,01/04/2014,0
HOMOL-1,Qg,01/04/2014,7474.1
HOMOL-102,Qg,01/04/2014,10072.7
HOMOL-21,Qg,01/04/2014,10295.3
HOMOL-3,Qg,01/04/2014,7567.7
HOMOL-4,Qg,01/04/2014,10780.4
HOMOL-41,Qg,01/04/2014,4840.9
HOMOL-45,Qg,01/04/2014,9672.1
HOMOL-47,Qg,01/04/2014,0
HOMOL-49,Qg,01/04/2014,0
HOMOL-61DES,Qg,01/04/2014,0
HOMOL-62,Qg,01/04/2014,0
HOMOL-63,Qg,01/04/2014,0
HOMOL-1,Qw,01/04/2014,39.7
HOMOL-102,Qw,01/04/2014,0
HOMOL-21,Qw,01/04/2014,27.1
HOMOL-3,Qw,01/04/2014,2
HOMOL-4,Qw,01/04/2014,0
HOMOL-41,Qw,01/04/2014,0
HOMOL-45,Qw,01/04/2014,0
HOMOL-47,Qw,01/04/2014,0
HOMOL-49,Qw,01/04/2014,0
HOMOL-61DES,Qw,01/04/2014,0
HOMOL-62,Qw,01/04/2014,0
HOMOL-63,Qw,01/04/2014,0
HOMOL-1,Qo,01/05/2014,6273.5
HOMOL-102,Qo,01/05/2014,8409.3
HOMOL-21,Qo,01/05/2014,8623.1
HOMOL-3,Qo,01/05/2014,6278.6
HOMOL-4,Qo,01/05/2014,8897.4
HOMOL-41,Qo,01/05/2014,3964.8
HOMOL-45,Qo,01/05/2014,8363.5
HOMOL-47,Qo,01/05/2014,0
HOMOL-49,Qo,01/05/2014,0
HOMOL-61DES,Qo,01/05/2014,0
HOMOL-62,Qo,01/05/2014,0
HOMOL-63,Qo,01/05/2014,0
HOMOL-1,Qg,01/05/2014,7385.7
HOMOL-102,Qg,01/05/2014,10023.1
HOMOL-21,Qg,01/05/2014,10225.1
HOMOL-3,Qg,01/05/2014,7626.6
HOMOL-4,Qg,01/05/2014,10717.6
HOMOL-41,Qg,01/05/2014,4817
HOMOL-45,Qg,01/05/2014,9624.3
HOMOL-47,Qg,01/05/2014,0
HOMOL-49,Qg,01/05/2014,0
HOMOL-61DES,Qg,01/05/2014,0
HOMOL-62,Qg,01/05/2014,0
HOMOL-63,Qg,01/05/2014,0
HOMOL-1,Qw,01/05/2014,42.3
HOMOL-102,Qw,01/05/2014,0
HOMOL-21,Qw,01/05/2014,28.4
HOMOL-3,Qw,01/05/2014,0
HOMOL-4,Qw,01/05/2014,0
HOMOL-41,Qw,01/05/2014,0
HOMOL-45,Qw,01/05/2014,0
HOMOL-47,Qw,01/05/2014,0
HOMOL-49,Qw,01/05/2014,0
HOMOL-61DES,Qw,01/05/2014,0
HOMOL-62,Qw,01/05/2014,0
HOMOL-63,Qw,01/05/2014,0
HOMOL-1,Qo,01/06/2014,6169.2
